Instante,Pedidos Em Espera,Pedido Em Produção,Pedidos Prontos
16354,192,1,807
16355,192,1,807
16356,192,1,807
16357,192,1,807
16358,192,1,807
16359,192,1,807
16360,192,1,807
16361,192,1,807
16362,192,1,807
16363,192,1,807
16364,192,0,808
16365,191,1,808
16366,191,1,808
16367,191,1,808
16368,191,1,808
16369,191,1,808
16370,191,1,808
16371,191,1,808
16372,191,1,808
16373,191,1,808
16374,191,1,808
16375,191,1,808
16376,191,1,808
16377,191,1,808
16378,191,1,808
16379,191,1,808
16380,191,1,808
16381,191,1,808
16382,191,0,809
16383,190,1,809
16384,190,1,809
16385,190,1,809
16386,190,1,809
16387,190,1,809
16388,190,1,809
16389,190,1,809
16390,190,1,809
16391,190,1,809
16392,190,1,809
16393,190,1,809
16394,190,1,809
16395,190,1,809
16396,190,1,809
16397,190,1,809
16398,190,1,809
16399,190,1,809
16400,190,1,809
16401,190,1,809
16402,190,1,809
16403,190,1,809
16404,190,1,809
16405,190,0,810
16406,189,1,810
16407,189,1,810
16408,189,1,810
16409,189,1,810
16410,189,1,810
16411,189,1,810
16412,189,1,810
16413,189,1,810
16414,189,1,810
16415,189,1,810
16416,189,1,810
16417,189,1,810
16418,189,1,810
16419,189,0,811
16420,188,1,811
16421,188,1,811
16422,188,1,811
16423,188,1,811
16424,188,1,811
16425,188,1,811
16426,188,1,811
16427,188,1,811
16428,188,1,811
16429,188,1,811
16430,188,1,811
16431,188,1,811
16432,188,1,811
16433,188,1,811
16434,188,1,811
16435,188,1,811
16436,188,1,811
16437,188,1,811
16438,188,1,811
16439,188,1,811
16440,188,1,811
16441,188,1,811
16442,188,1,811
16443,188,1,811
16444,188,1,811
16445,188,0,812
16446,187,1,812
16447,187,1,812
16448,187,1,812
16449,187,1,812
16450,187,1,812
16451,187,1,812
16452,187,1,812
16453,187,1,812
16454,187,1,812
16455,187,1,812
16456,187,1,812
16457,187,1,812
16458,187,0,813
16459,186,1,813
16460,186,1,813
16461,186,1,813
16462,186,1,813
16463,186,1,813
16464,186,1,813
16465,186,1,813
16466,186,1,813
16467,186,1,813
16468,186,1,813
16469,186,1,813
16470,186,1,813
16471,186,1,813
16472,186,1,813
16473,186,1,813
16474,186,1,813
16475,186,1,813
16476,186,1,813
16477,186,0,814
16478,185,1,814
16479,185,1,814
16480,185,1,814
16481,185,1,814
16482,185,1,814
16483,185,1,814
16484,185,1,814
16485,185,1,814
16486,185,1,814
16487,185,1,814
16488,185,1,814
16489,185,1,814
16490,185,1,814
16491,185,1,814
16492,185,1,814
16493,185,1,814
16494,185,1,814
16495,185,1,814
16496,185,1,814
16497,185,1,814
16498,185,1,814
16499,185,1,814
16500,185,0,815
16501,184,1,815
16502,184,1,815
16503,184,1,815
16504,184,1,815
16505,184,1,815
16506,184,1,815
16507,184,1,815
16508,184,1,815
16509,184,1,815
16510,184,1,815
16511,184,1,815
16512,184,1,815
16513,184,1,815
16514,184,1,815
16515,184,1,815
16516,184,1,815
16517,184,1,815
16518,184,1,815
16519,184,1,815
16520,184,1,815
16521,184,1,815
16522,184,1,815
16523,184,1,815
16524,184,1,815
16525,184,1,815
16526,184,1,815
16527,184,1,815
16528,184,1,815
16529,184,0,816
16530,183,1,816
16531,183,1,816
16532,183,1,816
16533,183,1,816
16534,183,1,816
16535,183,1,816
16536,183,1,816
16537,183,1,816
16538,183,1,816
16539,183,1,816
16540,183,1,816
16541,183,1,816
16542,183,0,817
16543,182,1,817
16544,182,1,817
16545,182,1,817
16546,182,1,817
16547,182,1,817
16548,182,1,817
16549,182,1,817
16550,182,1,817
16551,182,1,817
16552,182,1,817
16553,182,1,817
16554,182,1,817
16555,182,1,817
16556,182,1,817
16557,182,1,817
16558,182,1,817
16559,182,1,817
16560,182,1,817
16561,182,1,817
16562,182,1,817
16563,182,1,817
16564,182,1,817
16565,182,1,817
16566,182,0,818
16567,181,1,818
16568,181,1,818
16569,181,1,818
16570,181,1,818
16571,181,1,818
16572,181,1,818
16573,181,1,818
16574,181,1,818
16575,181,1,818
16576,181,1,818
16577,181,1,818
16578,181,0,819
16579,180,1,819
16580,180,1,819
16581,180,1,819
16582,180,1,819
16583,180,1,819
16584,180,1,819
16585,180,1,819
16586,180,1,819
16587,180,1,819
16588,180,0,820
16589,179,1,820
16590,179,1,820
16591,179,1,820
16592,179,1,820
16593,179,1,820
16594,179,1,820
16595,179,1,820
16596,179,1,820
16597,179,1,820
16598,179,0,821
16599,178,1,821
16600,178,1,821
16601,178,1,821
16602,178,1,821
16603,178,1,821
16604,178,1,821
16605,178,1,821
16606,178,1,821
16607,178,1,821
16608,178,1,821
16609,178,1,821
16610,178,1,821
16611,178,1,821
16612,178,1,821
16613,178,1,821
16614,178,1,821
16615,178,1,821
16616,178,1,821
16617,178,1,821
16618,178,1,821
16619,178,1,821
16620,178,1,821
16621,178,1,821
16622,178,1,821
16623,178,1,821
16624,178,0,822
16625,177,1,822
16626,177,1,822
16627,177,1,822
16628,177,1,822
16629,177,1,822
16630,177,1,822
16631,177,1,822
16632,177,1,822
16633,177,1,822
16634,177,1,822
16635,177,1,822
16636,177,1,822
16637,177,1,822
16638,177,1,822
16639,177,1,822
16640,177,1,822
16641,177,1,822
16642,177,1,822
16643,177,1,822
16644,177,1,822
16645,177,1,822
16646,177,1,822
16647,177,1,822
16648,177,1,822
16649,177,1,822
16650,177,0,823
16651,176,1,823
16652,176,1,823
16653,176,1,823
16654,176,1,823
16655,176,1,823
16656,176,1,823
16657,176,1,823
16658,176,1,823
16659,176,1,823
16660,176,0,824
16661,175,1,824
16662,175,1,824
16663,175,1,824
16664,175,1,824
16665,175,1,824
16666,175,1,824
16667,175,1,824
16668,175,1,824
16669,175,1,824
16670,175,1,824
16671,175,1,824
16672,175,1,824
16673,175,1,824
16674,175,1,824
16675,175,1,824
16676,175,1,824
16677,175,1,824
16678,175,1,824
16679,175,1,824
16680,175,1,824
16681,175,1,824
16682,175,1,824
16683,175,1,824
16684,175,1,824
16685,175,1,824
16686,175,0,825
16687,174,1,825
16688,174,1,825
16689,174,1,825
16690,174,1,825
16691,174,1,825
16692,174,1,825
16693,174,1,825
16694,174,1,825
16695,174,1,825
16696,174,1,825
16697,174,1,825
16698,174,1,825
16699,174,1,825
16700,174,1,825
16701,174,1,825
16702,174,1,825
16703,174,1,825
16704,174,0,826
16705,173,1,826
16706,173,1,826
16707,173,1,826
16708,173,1,826
16709,173,1,826
16710,173,1,826
16711,173,1,826
16712,173,1,826
16713,173,1,826
16714,173,1,826
16715,173,1,826
16716,173,1,826
16717,173,1,826
16718,173,1,826
16719,173,1,826
16720,173,1,826
16721,173,1,826
16722,173,1,826
16723,173,1,826
16724,173,1,826
16725,173,1,826
16726,173,1,826
16727,173,1,826
16728,173,1,826
16729,173,1,826
16730,173,1,826
16731,173,1,826
16732,173,1,826
16733,173,1,826
16734,173,0,827
16735,172,1,827
16736,172,1,827
16737,172,1,827
16738,172,1,827
16739,172,1,827
16740,172,1,827
16741,172,1,827
16742,172,1,827
16743,172,1,827
16744,172,1,827
16745,172,1,827
16746,172,1,827
16747,172,1,827
16748,172,1,827
16749,172,1,827
16750,172,0,828
16751,171,1,828
16752,171,1,828
16753,171,1,828
16754,171,1,828
16755,171,1,828
16756,171,1,828
16757,171,1,828
16758,171,1,828
16759,171,1,828
16760,171,1,828
16761,171,1,828
16762,171,1,828
16763,171,1,828
16764,171,1,828
16765,171,1,828
16766,171,1,828
16767,171,1,828
16768,171,1,828
16769,171,1,828
16770,171,1,828
16771,171,1,828
16772,171,1,828
16773,171,1,828
16774,171,1,828
16775,171,1,828
16776,171,1,828
16777,171,1,828
16778,171,0,829
16779,170,1,829
16780,170,1,829
16781,170,1,829
16782,170,1,829
16783,170,1,829
16784,170,1,829
16785,170,1,829
16786,170,1,829
16787,170,1,829
16788,170,1,829
16789,170,1,829
16790,170,1,829
16791,170,1,829
16792,170,1,829
16793,170,1,829
16794,170,1,829
16795,170,0,830
16796,169,1,830
16797,169,1,830
16798,169,1,830
16799,169,1,830
16800,169,1,830
16801,169,1,830
16802,169,1,830
16803,169,1,830
16804,169,1,830
16805,169,1,830
16806,169,1,830
16807,169,1,830
16808,169,1,830
16809,169,1,830
16810,169,1,830
16811,169,1,830
16812,169,1,830
16813,169,1,830
16814,169,1,830
16815,169,1,830
16816,169,1,830
16817,169,1,830
16818,169,1,830
16819,169,1,830
16820,169,1,830
16821,169,1,830
16822,169,1,830
16823,169,1,830
16824,169,1,830
16825,169,0,831
16826,168,1,831
16827,168,1,831
16828,168,1,831
16829,168,1,831
16830,168,1,831
16831,168,1,831
16832,168,1,831
16833,168,1,831
16834,168,1,831
16835,168,1,831
16836,168,0,832
16837,167,1,832
16838,167,1,832
16839,167,1,832
16840,167,1,832
16841,167,1,832
16842,167,1,832
16843,167,1,832
16844,167,1,832
16845,167,1,832
16846,167,1,832
16847,167,1,832
16848,167,0,833
16849,166,1,833
16850,166,1,833
16851,166,1,833
16852,166,1,833
16853,166,1,833
16854,166,1,833
16855,166,1,833
16856,166,1,833
16857,166,1,833
16858,166,1,833
16859,166,1,833
16860,166,1,833
16861,166,1,833
16862,166,1,833
16863,166,1,833
16864,166,1,833
16865,166,1,833
16866,166,1,833
16867,166,1,833
16868,166,1,833
16869,166,1,833
16870,166,1,833
16871,166,1,833
16872,166,1,833
16873,166,1,833
16874,166,1,833
16875,166,1,833
16876,166,0,834
16877,165,1,834
16878,165,1,834
16879,165,1,834
16880,165,1,834
16881,165,1,834
16882,165,1,834
16883,165,1,834
16884,165,1,834
16885,165,1,834
16886,165,1,834
16887,165,1,834
16888,165,1,834
16889,165,1,834
16890,165,1,834
16891,165,1,834
16892,165,1,834
16893,165,1,834
16894,165,0,835
16895,164,1,835
16896,164,1,835
16897,164,1,835
16898,164,1,835
16899,164,1,835
16900,164,1,835
16901,164,1,835
16902,164,1,835
16903,164,1,835
16904,164,0,836
16905,163,1,836
16906,163,1,836
16907,163,1,836
16908,163,1,836
16909,163,1,836
16910,163,1,836
16911,163,1,836
16912,163,1,836
16913,163,1,836
16914,163,1,836
16915,163,1,836
16916,163,1,836
16917,163,1,836
16918,163,1,836
16919,163,1,836
16920,163,1,836
16921,163,1,836
16922,163,1,836
16923,163,1,836
16924,163,1,836
16925,163,1,836
16926,163,1,836
16927,163,1,836
16928,163,1,836
16929,163,0,837
16930,162,1,837
16931,162,1,837
16932,162,1,837
16933,162,1,837
16934,162,1,837
16935,162,1,837
16936,162,1,837
16937,162,1,837
16938,162,1,837
16939,162,1,837
16940,162,1,837
16941,162,1,837
16942,162,1,837
16943,162,1,837
16944,162,1,837
16945,162,1,837
16946,162,1,837
16947,162,1,837
16948,162,1,837
16949,162,1,837
16950,162,0,838
16951,161,1,838
16952,161,1,838
16953,161,1,838
16954,161,1,838
16955,161,1,838
16956,161,1,838
16957,161,1,838
16958,161,1,838
16959,161,1,838
16960,161,0,839
16961,160,1,839
16962,160,1,839
16963,160,1,839
16964,160,1,839
16965,160,1,839
16966,160,1,839
16967,160,1,839
16968,160,1,839
16969,160,1,839
16970,160,1,839
16971,160,1,839
16972,160,1,839
16973,160,1,839
16974,160,1,839
16975,160,1,839
16976,160,1,839
16977,160,1,839
16978,160,1,839
16979,160,1,839
16980,160,1,839
16981,160,1,839
16982,160,1,839
16983,160,1,839
16984,160,1,839
16985,160,1,839
16986,160,1,839
16987,160,0,840
16988,159,1,840
16989,159,1,840
16990,159,1,840
16991,159,1,840
16992,159,1,840
16993,159,1,840
16994,159,1,840
16995,159,1,840
16996,159,1,840
16997,159,1,840
16998,159,1,840
16999,159,1,840
17000,159,1,840
17001,159,1,840
17002,159,1,840
17003,159,1,840
17004,159,1,840
17005,159,1,840
17006,159,1,840
17007,159,0,841
17008,158,1,841
17009,158,1,841
17010,158,1,841
17011,158,1,841
17012,158,1,841
17013,158,1,841
17014,158,1,841
17015,158,1,841
17016,158,1,841
17017,158,1,841
17018,158,1,841
17019,158,1,841
17020,158,1,841
17021,158,1,841
17022,158,1,841
17023,158,1,841
17024,158,1,841
17025,158,1,841
17026,158,1,841
17027,158,1,841
17028,158,1,841
17029,158,1,841
17030,158,1,841
17031,158,1,841
17032,158,1,841
17033,158,1,841
17034,158,1,841
17035,158,1,841
17036,158,1,841
17037,158,0,842
17038,157,1,842
17039,157,1,842
17040,157,1,842
17041,157,1,842
17042,157,1,842
17043,157,1,842
17044,157,1,842
17045,157,1,842
17046,157,1,842
17047,157,1,842
17048,157,1,842
17049,157,1,842
17050,157,1,842
17051,157,1,842
17052,157,1,842
17053,157,1,842
17054,157,1,842
17055,157,1,842
17056,157,1,842
17057,157,1,842
17058,157,1,842
17059,157,1,842
17060,157,1,842
17061,157,1,842
17062,157,1,842
17063,157,1,842
17064,157,1,842
17065,157,1,842
17066,157,1,842
17067,157,0,843
17068,156,1,843
17069,156,1,843
17070,156,1,843
17071,156,1,843
17072,156,1,843
17073,156,1,843
17074,156,1,843
17075,156,1,843
17076,156,1,843
17077,156,1,843
17078,156,1,843
17079,156,1,843
17080,156,1,843
17081,156,1,843
17082,156,1,843
17083,156,1,843
17084,156,1,843
17085,156,1,843
17086,156,0,844
17087,155,1,844
17088,155,1,844
17089,155,1,844
17090,155,1,844
17091,155,1,844
17092,155,1,844
17093,155,1,844
17094,155,1,844
17095,155,1,844
17096,155,1,844
17097,155,1,844
17098,155,1,844
17099,155,1,844
17100,155,1,844
17101,155,1,844
17102,155,1,844
17103,155,1,844
17104,155,1,844
17105,155,1,844
17106,155,1,844
17107,155,1,844
17108,155,1,844
17109,155,1,844
17110,155,1,844
17111,155,1,844
17112,155,1,844
17113,155,0,845
17114,154,1,845
17115,154,1,845
17116,154,1,845
17117,154,1,845
17118,154,1,845
17119,154,1,845
17120,154,1,845
17121,154,1,845
17122,154,1,845
17123,154,1,845
17124,154,1,845
17125,154,1,845
17126,154,1,845
17127,154,1,845
17128,154,0,846
17129,153,1,846
17130,153,1,846
17131,153,1,846
17132,153,1,846
17133,153,1,846
17134,153,1,846
17135,153,1,846
17136,153,1,846
17137,153,1,846
17138,153,1,846
17139,153,1,846
17140,153,1,846
17141,153,1,846
17142,153,1,846
17143,153,0,847
17144,152,1,847
17145,152,1,847
17146,152,1,847
17147,152,1,847
17148,152,1,847
17149,152,1,847
17150,152,1,847
17151,152,1,847
17152,152,1,847
17153,152,1,847
17154,152,1,847
17155,152,1,847
17156,152,1,847
17157,152,1,847
17158,152,1,847
17159,152,1,847
17160,152,1,847
17161,152,1,847
17162,152,1,847
17163,152,1,847
17164,152,1,847
17165,152,1,847
17166,152,1,847
17167,152,1,847
17168,152,1,847
17169,152,1,847
17170,152,1,847
17171,152,1,847
17172,152,0,848
17173,151,1,848
17174,151,1,848
17175,151,1,848
17176,151,1,848
17177,151,1,848
17178,151,1,848
17179,151,1,848
17180,151,1,848
17181,151,1,848
17182,151,1,848
17183,151,1,848
17184,151,1,848
17185,151,1,848
17186,151,1,848
17187,151,1,848
17188,151,1,848
17189,151,1,848
17190,151,1,848
17191,151,1,848
17192,151,1,848
17193,151,1,848
17194,151,1,848
17195,151,1,848
17196,151,1,848
17197,151,1,848
17198,151,1,848
17199,151,1,848
17200,151,0,849
17201,150,1,849
17202,150,1,849
17203,150,1,849
17204,150,1,849
17205,150,1,849
17206,150,1,849
17207,150,1,849
17208,150,1,849
17209,150,1,849
17210,150,1,849
17211,150,1,849
17212,150,1,849
17213,150,1,849
17214,150,1,849
17215,150,1,849
17216,150,1,849
17217,150,1,849
17218,150,1,849
17219,150,1,849
17220,150,1,849
17221,150,1,849
17222,150,1,849
17223,150,1,849
17224,150,1,849
17225,150,1,849
17226,150,1,849
17227,150,1,849
17228,150,0,850
17229,149,1,850
17230,149,1,850
17231,149,1,850
17232,149,1,850
17233,149,1,850
17234,149,1,850
17235,149,1,850
17236,149,1,850
17237,149,1,850
17238,149,1,850
17239,149,1,850
17240,149,1,850
17241,149,1,850
17242,149,1,850
17243,149,1,850
17244,149,1,850
17245,149,1,850
17246,149,1,850
17247,149,1,850
17248,149,1,850
17249,149,1,850
17250,149,1,850
17251,149,1,850
17252,149,1,850
17253,149,0,851
17254,148,1,851
17255,148,1,851
17256,148,1,851
17257,148,1,851
17258,148,1,851
17259,148,1,851
17260,148,1,851
17261,148,1,851
17262,148,1,851
17263,148,1,851
17264,148,1,851
17265,148,1,851
17266,148,1,851
17267,148,1,851
17268,148,1,851
17269,148,1,851
17270,148,1,851
17271,148,1,851
17272,148,1,851
17273,148,1,851
17274,148,1,851
17275,148,1,851
17276,148,1,851
17277,148,1,851
17278,148,1,851
17279,148,1,851
17280,148,1,851
17281,148,1,851
17282,148,1,851
17283,148,0,852
17284,147,1,852
17285,147,1,852
17286,147,1,852
17287,147,1,852
17288,147,1,852
17289,147,1,852
17290,147,1,852
17291,147,1,852
17292,147,1,852
17293,147,1,852
17294,147,1,852
17295,147,1,852
17296,147,1,852
17297,147,1,852
17298,147,1,852
17299,147,1,852
17300,147,1,852
17301,147,1,852
17302,147,1,852
17303,147,1,852
17304,147,1,852
17305,147,1,852
17306,147,1,852
17307,147,1,852
17308,147,1,852
17309,147,1,852
17310,147,1,852
17311,147,1,852
17312,147,0,853
17313,146,1,853
17314,146,1,853
17315,146,1,853
17316,146,1,853
17317,146,1,853
17318,146,1,853
17319,146,1,853
17320,146,1,853
17321,146,1,853
17322,146,1,853
17323,146,1,853
17324,146,1,853
17325,146,1,853
17326,146,0,854
17327,145,1,854
17328,145,1,854
17329,145,1,854
17330,145,1,854
17331,145,1,854
17332,145,1,854
17333,145,1,854
17334,145,1,854
17335,145,1,854
17336,145,1,854
17337,145,1,854
17338,145,1,854
17339,145,1,854
17340,145,0,855
17341,144,1,855
17342,144,1,855
17343,144,1,855
17344,144,1,855
17345,144,1,855
17346,144,1,855
17347,144,1,855
17348,144,1,855
17349,144,1,855
17350,144,1,855
17351,144,1,855
17352,144,0,856
17353,143,1,856
17354,143,1,856
17355,143,1,856
17356,143,1,856
17357,143,1,856
17358,143,1,856
17359,143,1,856
17360,143,1,856
17361,143,1,856
17362,143,1,856
17363,143,1,856
17364,143,1,856
17365,143,1,856
17366,143,1,856
17367,143,1,856
17368,143,1,856
17369,143,1,856
17370,143,1,856
17371,143,1,856
17372,143,1,856
17373,143,0,857
17374,142,1,857
17375,142,1,857
17376,142,1,857
17377,142,1,857
17378,142,1,857
17379,142,1,857
17380,142,1,857
17381,142,1,857
17382,142,1,857
17383,142,1,857
17384,142,1,857
17385,142,1,857
17386,142,1,857
17387,142,1,857
17388,142,1,857
17389,142,1,857
17390,142,1,857
17391,142,0,858
17392,141,1,858
17393,141,1,858
17394,141,1,858
17395,141,1,858
17396,141,1,858
17397,141,1,858
17398,141,1,858
17399,141,1,858
17400,141,1,858
17401,141,1,858
17402,141,1,858
17403,141,1,858
17404,141,1,858
17405,141,1,858
17406,141,0,859
17407,140,1,859
17408,140,1,859
17409,140,1,859
17410,140,1,859
17411,140,1,859
17412,140,1,859
17413,140,1,859
17414,140,1,859
17415,140,1,859
17416,140,1,859
17417,140,1,859
17418,140,0,860
17419,139,1,860
17420,139,1,860
17421,139,1,860
17422,139,1,860
17423,139,1,860
17424,139,1,860
17425,139,1,860
17426,139,1,860
17427,139,1,860
17428,139,1,860
17429,139,0,861
17430,138,1,861
17431,138,1,861
17432,138,1,861
17433,138,1,861
17434,138,1,861
17435,138,1,861
17436,138,1,861
17437,138,1,861
17438,138,1,861
17439,138,1,861
17440,138,1,861
17441,138,1,861
17442,138,1,861
17443,138,1,861
17444,138,1,861
17445,138,1,861
17446,138,1,861
17447,138,1,861
17448,138,1,861
17449,138,1,861
17450,138,1,861
17451,138,1,861
17452,138,1,861
17453,138,0,862
17454,137,1,862
17455,137,1,862
17456,137,1,862
17457,137,1,862
17458,137,1,862
17459,137,1,862
17460,137,1,862
17461,137,1,862
17462,137,1,862
17463,137,0,863
17464,136,1,863
17465,136,1,863
17466,136,1,863
17467,136,1,863
17468,136,1,863
17469,136,1,863
17470,136,1,863
17471,136,1,863
17472,136,1,863
17473,136,1,863
17474,136,1,863
17475,136,1,863
17476,136,1,863
17477,136,1,863
17478,136,1,863
17479,136,1,863
17480,136,1,863
17481,136,1,863
17482,136,1,863
17483,136,1,863
17484,136,1,863
17485,136,1,863
17486,136,1,863
17487,136,0,864
17488,135,1,864
17489,135,1,864
17490,135,1,864
17491,135,1,864
17492,135,1,864
17493,135,1,864
17494,135,1,864
17495,135,1,864
17496,135,1,864
17497,135,1,864
17498,135,1,864
17499,135,1,864
17500,135,1,864
17501,135,1,864
17502,135,1,864
17503,135,1,864
17504,135,1,864
17505,135,1,864
17506,135,1,864
17507,135,1,864
17508,135,1,864
17509,135,0,865
17510,134,1,865
17511,134,1,865
17512,134,1,865
17513,134,1,865
17514,134,1,865
17515,134,1,865
17516,134,1,865
17517,134,1,865
17518,134,1,865
17519,134,1,865
17520,134,1,865
17521,134,1,865
17522,134,1,865
17523,134,1,865
17524,134,1,865
17525,134,1,865
17526,134,1,865
17527,134,1,865
17528,134,1,865
17529,134,1,865
17530,134,1,865
17531,134,1,865
17532,134,1,865
17533,134,1,865
17534,134,1,865
17535,134,1,865
17536,134,1,865
17537,134,1,865
17538,134,1,865
17539,134,0,866
17540,133,1,866
17541,133,1,866
17542,133,1,866
17543,133,1,866
17544,133,1,866
17545,133,1,866
17546,133,1,866
17547,133,1,866
17548,133,1,866
17549,133,1,866
17550,133,1,866
17551,133,1,866
17552,133,1,866
17553,133,1,866
17554,133,1,866
17555,133,1,866
17556,133,1,866
17557,133,1,866
17558,133,0,867
17559,132,1,867
17560,132,1,867
17561,132,1,867
17562,132,1,867
17563,132,1,867
17564,132,1,867
17565,132,1,867
17566,132,1,867
17567,132,1,867
17568,132,1,867
17569,132,1,867
17570,132,1,867
17571,132,0,868
17572,131,1,868
17573,131,1,868
17574,131,1,868
17575,131,1,868
17576,131,1,868
17577,131,1,868
17578,131,1,868
17579,131,1,868
17580,131,1,868
17581,131,1,868
17582,131,1,868
17583,131,1,868
17584,131,1,868
17585,131,1,868
17586,131,1,868
17587,131,1,868
17588,131,0,869
17589,130,1,869
17590,130,1,869
17591,130,1,869
17592,130,1,869
17593,130,1,869
17594,130,1,869
17595,130,1,869
17596,130,1,869
17597,130,1,869
17598,130,1,869
17599,130,1,869
17600,130,1,869
17601,130,1,869
17602,130,1,869
17603,130,1,869
17604,130,1,869
17605,130,0,870
17606,129,1,870
17607,129,1,870
17608,129,1,870
17609,129,1,870
17610,129,1,870
17611,129,1,870
17612,129,1,870
17613,129,1,870
17614,129,1,870
17615,129,1,870
